s,x,y
72.75,-2.057619900870096,6.097597414635371
72.8,-2.0099800979435765,6.1127779672314375
72.85000000000001,-1.9623402950170432,6.127958519827509
72.9,-1.9144694818693782,6.142381299080914
72.95,-1.8664629574612428,6.156358910259185
73.0,-1.8184564330531074,6.1703365214374575
73.05,-1.7703174579156629,6.183836948336171
73.10000000000001,-1.7219745819429442,6.196602775480834
73.15,-1.6736317059702392,6.209368602625493
73.2,-1.6252403517684957,6.221941026637738
73.25,-1.5765917069377036,6.2334869937313675
73.3,-1.5279430621069112,6.245032960824997
73.35000000000001,-1.479294417276105,6.256578927918629
73.4,-1.4303916214266106,6.26699073740812
73.45,-1.3814679838864672,6.277309540141026
73.5,-1.332544346346324,6.287628342873932
73.55,-1.2834521289182335,6.297094934857623
73.60000000000001,-1.234284448790143,6.306180045248964
73.65,-1.1851167686620663,6.3152651556403026
73.7,-1.1358515081493143,6.3237822839104325
73.75,-1.086470889947748,6.331627954438226
73.8,-1.0370902717461816,6.33947362496602
73.85000000000001,-0.987668473409351,6.347037264552612
73.9,-0.9381061563644406,6.35363853179002
73.95,-0.8885438393195302,6.360239799027429
74.0,-0.8389815222746198,6.366841066264838
74.05,-0.7892694728023231,6.3721988384785515
74.10000000000001,-0.7395568110973567,6.377551526234117
74.15,-0.6898441493924043,6.382904213989681
74.2,-0.6400403993353678,6.3872977431855436
74.25,-0.5902088422715175,6.391398465145409
74.3,-0.540377285207667,6.395499187105274
74.35000000000001,-0.49049879059728524,6.398925931618193
74.4,-0.44057986269807203,6.401772093488642
74.45,-0.39066093479885877,6.404618255359091
74.5,-0.3407247547415748,6.407075915121231
74.55,-0.2907500358098347,6.408665716270164
74.60000000000001,-0.24077531687808046,6.410255517419097
74.65,-0.19079861213355329,6.411742038374059
74.7,-0.14079971727337792,6.412074472970391
74.75,-0.09080082241320259,6.412406907566724
74.8,-0.04080192755302725,6.412739342163056
74.85000000000001,0.009190586588958917,6.411995343814661
74.9,0.05918202697261405,6.411070201464911
74.95,0.10917346735626918,6.410145059115161
75.0,0.15914026059207279,6.408427155112091
75.05,0.20909262080347352,6.406245020993758
75.10000000000001,0.25904498101488843,6.4040628868754235
75.15,0.30896862267534486,6.401370583655059
75.2,0.3588503017350903,6.397932838146708
75.25,0.40873198079483575,6.394495092638357
75.3,0.45859496606311007,6.3908281601724095
75.35000000000001,0.5083744076996454,6.386136977980686
75.4,0.5581538493361665,6.381445795788964
75.45,0.6079332909726877,6.3767546135972415
75.5,0.6575843141903829,6.370862620614019
75.55,0.707230026803143,6.364920969398169
75.60000000000001,0.7568757394159171,6.3589793181823175
75.65,0.8063994766644873,6.352116802266482
75.7,0.8558800532463047,6.3449284407612145
75.75,0.905360629828122,6.337740079255946
75.8,0.9547394730426038,6.329908415336258
75.85000000000001,1.0040236110484697,6.321477890974164
75.9,1.0533077490543217,6.313047366612071
75.95,1.1025240462835768,6.304248207509069
76.0,1.1515805674333235,6.294580853544101
76.05,1.2006370885830702,6.284913499579132
76.10000000000001,1.2496731470120763,6.275148779895276
76.15,1.298471017014601,6.264250712029071
76.2,1.3472688870171257,6.253352644162865
76.25,1.3960667570196503,6.24245457629666
76.3,1.4446153243636604,6.230502696704388
76.35000000000001,1.4931236725499188,6.21838080921762
76.4,1.5416320207361636,6.206258921730855
76.45,1.5899341665735642,6.193353880252303
76.5,1.638122305426082,6.18001584164349
76.55,1.6863104442785999,6.166677803034677
76.60000000000001,1.73434857579694,6.152823172472694
76.65,1.7821860203635815,6.138277420607182
76.7,1.8300234649302232,6.12373166874167
76.75,1.8777799817354301,6.10893131401278
76.80000000000001,1.925236468914915,6.093187050785035
76.85000000000001,1.9726929560943864,6.0774427875572945
76.9,2.0201494432738576,6.061698524329555
76.95,2.0671957617450727,6.044768054627059
77.0,2.114241269432138,6.027835240139626
77.05000000000001,2.161286777119217,6.01090242565219
77.10000000000001,2.2079865108034995,5.993045563641433
77.15,2.254591276881757,5.97493490990418
77.2,2.301196042960015,5.956824256166928
77.25,2.3475318713671998,5.938046508699462
77.30000000000001,2.3936664125373817,5.918769472853199
77.35000000000001,2.43980095370755,5.899492437006943
77.4,2.4857555839324648,5.8797996093614024
77.45,2.53139071436431,5.859368386430105
77.5,2.577025844796155,5.838937163498806
77.55000000000001,2.6225820159319846,5.818335362224258
77.60000000000001,2.6676888657280613,5.796762877400437
77.65,2.712795715524138,5.775190392576616
77.7,2.7579025653202147,5.753617907752796
77.75,2.8024862367142327,5.730985928761239
77.80000000000001,2.8470362701737897,5.708285829229438
77.85000000000001,2.8915863036333342,5.685585729697642
77.9,2.935708925216621,5.662072265681092
77.95,2.979673958888017,5.638258911984635
78.0,3.0236389925594125,5.614445558288177
78.05000000000001,3.0672837977703358,5.590058340473956
78.10000000000001,3.110636018280773,5.565146797430335
78.15,3.1539882387912104,5.5402352543867135
78.2,3.197138530107358,5.5149823166100935
78.25,3.239850511758347,5.488988343780894
78.30000000000001,3.282562493409348,5.462994370951687
78.35000000000001,3.325201647411441,5.436884051768226
78.4,3.367246369529116,5.409824093489485
78.45,3.409291091646791,5.382764135210744
78.5,3.4513358137644663,5.355704176932002
78.55000000000001,3.4927534282786703,5.3276962549128575
78.60000000000001,3.5341042923078483,5.299587429892234
78.65,3.5754551563370263,5.27147860487161
78.7,3.6163024704879074,5.242648683033543
78.75,3.6569333168191314,5.213508773520844
78.80000000000001,3.6975641631503673,5.184368864008138
78.85000000000001,3.7378252633713753,5.154726859245456
78.9,3.777710387890263,5.124574299783408
78.95,3.817595512409151,5.0944217403213585
79.0,3.8572545974131307,5.06397787020957
79.05000000000001,3.8963687677616012,5.032831735971887
79.10000000000001,3.9354829381100607,5.001685601734213
79.15,3.9745243244779687,4.970450385786409
79.2,4.012842796016967,4.938330380510652
79.25,4.051161267555965,4.9062103752348944
79.30000000000001,4.089479739094974,4.874090369959128
79.35000000000001,4.127067926939012,4.841121079575995
79.4,4.164566458402807,4.808047523098676
79.45,4.202064989866602,4.774973966621357
79.5,4.238980766385048,4.741256202816398
79.55000000000001,4.275635635217005,4.707250018218398
79.60000000000001,4.31229050404895,4.673243833620408
79.65,4.348519108161629,4.63878961818225
79.7,4.384307125521829,4.603872318552614
79.75,4.420095142882029,4.568955018922977
79.80000000000001,4.455621969875694,4.533776665874845
79.85000000000001,4.490520495311026,4.49797034070122
79.9,4.525419020746357,4.462164015527595
79.95,4.560229628240883,4.426274131424417
80.0,4.594216584008107,4.389601432618949
80.05000000000001,4.628203539775341,4.352928733813471
80.10000000000001,4.662190495542565,4.316256035008003
80.15,4.695337538850266,4.278824345477324
80.2,4.728391423883155,4.241308473046682
80.25,4.761445308916044,4.20379260061604
80.30000000000001,4.793826848675487,4.165699204686712
80.35000000000001,4.825926752187146,4.127363892055382
80.4,4.858026655698806,4.089028579424052
80.45,4.889629377092206,4.050287480090132
80.5,4.920754991803971,4.0111569790862545
80.55000000000001,4.951880606515746,3.972026478082366
80.60000000000001,4.982691395010668,3.9326519553413455
80.65,5.0128230299992165,3.8927510208545892
80.7,5.042954664987765,3.852850086367833
80.75,5.072960612515474,3.8128566964802935
80.80000000000001,5.102079205670033,3.7722105708014477
80.85000000000001,5.1311977988245845,3.7315644451226135
80.9,5.160316391979135,3.6909183194437793
80.95,5.188473340140984,3.6496014165713517
81.0,5.216560470222693,3.6082358134236525
81.05000000000001,5.24464760030441,3.566870210275941
81.10000000000001,5.271956767253285,3.5249905467247973
81.15,5.298994665549221,3.482931634996862
81.2,5.326032563845157,3.4408727232689262
81.25,5.352482362727932,3.3984461167003808
81.30000000000001,5.378453924292267,3.355720503891303
81.35000000000001,5.404425485856594,3.3129948910822375
81.4,5.430004572783719,3.2700374140415014
81.45,5.454893367258956,3.226672129428468
81.5,5.479782161734192,3.1833068448154354
81.55000000000001,5.504479441991032,3.139834822903714
81.60000000000001,5.528269724002562,3.0958573004426717
81.65,5.552060006014091,3.05187977798163
81.7,5.575850288025621,3.0079022555205874
81.75,5.598541359460346,2.963347848829019
81.80000000000001,5.621218078577607,2.918785909799417
81.85000000000001,5.643894797694863,2.874223970769828
81.9,5.6656682997843015,2.829216612415535
81.95,5.687217110042302,2.784098447820058
82.0,5.708765920300302,2.7389802832245813
82.05000000000001,5.729612257347008,2.693537397177199
82.10000000000001,5.7500195263222444,2.6478915499074644
82.15,5.770426795297481,2.6022457026377297
82.2,5.790336654905502,2.556384938809313
82.25,5.809589472340429,2.5102402855890626
82.30000000000001,5.82884228977536,2.464095632368799
82.35000000000001,5.847806648906225,2.4178348636786215
82.4,5.8658928348768775,2.3712205967956743
82.45,5.88397902084753,2.324606329912727
82.5,5.901989151914439,2.2779636491711144
82.55000000000001,5.918897264536056,2.230909258009651
82.60000000000001,5.935805377157669,2.1838548668482014
82.65,5.952713489779281,2.1368004756867514
82.7,5.968572196817927,2.0893838358402235
82.75,5.98429153948363,2.0419190882251974
82.80000000000001,6.000010882149336,1.9944543406101576
82.85000000000001,6.014888872277168,1.9467226480459683
82.9,6.029409500425217,1.8988775714112116
82.95,6.043930128573265,1.8510324947764547
83.0,6.057820355755541,1.803004722024661
83.05000000000001,6.071133083160792,1.7548095844168632
83.10000000000001,6.084445810566038,1.706614446809079
83.15,6.097341554672973,1.6583097527907653
83.2,6.10943795925859,1.6097950437212398
83.25,6.121534363844207,1.5612803346517143
83.30000000000001,6.133429236363106,1.5127180604619936
83.35000000000001,6.1443016655288965,1.4639144716181953
83.4,6.155174094694687,1.4151108827743968
83.45,6.166046523860477,1.3663072939305985
83.5,6.175703619903719,1.3172489531051992
83.55000000000001,6.185345195367643,1.268187358934457
83.60000000000001,6.194986770831564,1.2191257647637286
83.65,6.203625136331175,1.169880092336272
83.7,6.212029758481004,1.1205915305138925
83.75,6.220434380630833,1.0713029686915132
83.80000000000001,6.228049438672107,1.0218899686616352
83.85000000000001,6.235211790424509,0.9724056204556144
83.9,6.242374142176909,0.9229212722495936
83.95,6.248961673587124,0.8733610922763242
84.0,6.2548772237516665,0.8237122628213338
84.05000000000001,6.260792773916211,0.7740634333663293
84.10000000000001,6.266348922402644,0.7243763595008185
84.15,6.271013928548642,0.6745944579937699
84.2,6.275678934694642,0.6248125564867214
84.25,6.280200211945051,0.5750190077171548
84.30000000000001,6.283611722769424,0.5251355275469
84.35000000000001,6.287023233593796,0.4752520473766594
84.4,6.290434744418169,0.4253685672064188
84.45,6.292662381527303,0.375419068807541
84.5,6.294818238721931,0.32546556763138523
84.55000000000001,6.2969740959165605,0.2755120664552152
84.60000000000001,6.29815964533315,0.22552890913238785
84.65,6.299058484950579,0.17553698891179909
84.7,6.299957324568008,0.1255450686912103
84.75,6.300099227271522,0.07554905992486799
84.80000000000001,6.299740480588125,0.0255503469332488
84.85000000000001,6.299381733904728,-0.02444836605835618
84.9,6.298478819106251,-0.07443632958403938
84.95,6.29686271298231,-0.12441020476893909
85.0,6.295246606858369,-0.1743840799538388
85.05000000000001,6.2932980963076215,-0.22434301876570706
85.10000000000001,6.290425653044105,-0.274260441272259
85.15,6.287553209780589,-0.3241778637788109
85.2,6.2845587219939345,-0.3740867222098791
85.25,6.280431758686054,-0.4239161128729727
85.30000000000001,6.276304795378172,-0.4737455035360805
85.35000000000001,6.272177832070291,-0.5235748941991742
85.4,6.266885477168686,-0.573292991840235
85.45,6.261506604556646,-0.6230028271791601
85.5,6.256127731944606,-0.6727126625180853
85.55000000000001,6.24979324634926,-0.7223069192924637
85.60000000000001,6.243165867166922,-0.7718657514535743
85.65,6.236538487984585,-0.821424583614685
85.7,6.229163494827625,-0.8708738521705952
85.75,6.221291801650141,-0.9202503288221284
85.80000000000001,6.213420108472654,-0.9696268054736756
85.85000000000001,6.205006640984652,-1.0189099102821217
85.9,6.19589561357641,-1.0680727944485922
85.95,6.1867845861681685,-1.1172356786150628
86.0,6.177335090909254,-1.1663314233896829
86.05000000000001,6.1669904930738335,-1.2152496132133503
86.10000000000001,6.156645895238415,-1.2641678030370038
86.15,6.146163235210631,-1.3130549783183463
86.2,6.134591611144754,-1.361697526735116
86.25,6.123019987078877,-1.4103400751518855
86.30000000000001,6.111448363012996,-1.4589826235686691
86.35000000000001,6.098716114866812,-1.507333600372168
86.4,6.085924785020575,-1.5556697346897224
86.45,6.0731334551743394,-1.6040058690072767
86.5,6.059383121477062,-1.652075270176514
86.55000000000001,6.045380177923109,-1.700074411542019
86.60000000000001,6.0313772343691605,-1.7480735529075104
86.65,6.016613711337912,-1.7958403897747073
86.7,6.001408012652449,-1.843472172519915
86.75,5.986202313966987,-1.8911039552651228
86.80000000000001,5.970430919784449,-1.9385472771481789
86.85000000000001,5.954032085443328,-1.9857815679997632
86.9,5.937633251102207,-2.0330158588513476
86.95,5.920859727853239,-2.080114761286575
87.0,5.903278132146689,-2.1269216784293583
87.05000000000001,5.885696536440134,-2.173728595572155
87.10000000000001,5.86792705189332,-2.2204622286872078
87.15,5.849173817363157,-2.266812160668348
87.2,5.830420582832995,-2.313162092649488
87.25,5.811661732060935,-2.3595096696734097
87.30000000000001,5.79174872246439,-2.4053732941356003
87.35000000000001,5.7718357128678495,-2.4512369185977776
87.4,5.751922703271309,-2.497100543059955
87.45,5.731034332504534,-2.542526026737045
87.5,5.709974145309191,-2.587874328968737
87.55000000000001,5.688913958113842,-2.6332226312004416
87.60000000000001,5.66706402202492,-2.678192020546909
87.65,5.64486998043944,-2.7229963118380534
87.7,5.622675938853959,-2.7678006031291975
87.75,5.599873039755659,-2.812293697215415
87.80000000000001,5.576559184301407,-2.8565256330068696
87.85000000000001,5.5532453288471615,-2.900757568798311
87.9,5.529498492218365,-2.9447542830764233
87.95,5.505079571847259,-2.9883858808916446
88.0,5.480660651476153,-3.032017478706866
88.05000000000001,5.455979326235186,-3.075497853927774
88.10000000000001,5.4304707889992985,-3.1185015110755683
88.15,5.404962251763411,-3.161505168223363
88.2,5.379356310349631,-3.204449379457923
88.25,5.352774293628587,-3.246797890494815
88.30000000000001,5.326192276907537,-3.2891464015317187
88.35000000000001,5.299610260186493,-3.3314949125686106
88.4,5.272033335457825,-3.373201341233389
88.45,5.244394655750065,-3.4148679151747556
88.5,5.216755976042305,-3.4565344891161223
88.55000000000001,5.188292934895938,-3.4976391838997527
88.60000000000001,5.159615077180357,-3.5385974611687545
88.65,5.130937219464775,-3.5795557384377563
88.7,5.1015998608121595,-3.620039780559183
88.75,5.071900967486841,-3.660263849662779
88.80000000000001,5.042202074161514,-3.7004879187663864
88.85000000000001,5.012002607258177,-3.7403325771955145
88.9,4.981301466663215,-3.7797969911170215
88.95,4.950600326068253,-3.819261405038529
89.0,4.9195513691477055,-3.858448145676091
89.05000000000001,4.887867403679373,-3.8971279379739108
89.10000000000001,4.856183438211049,-3.9358077302717196
89.15,4.824298016903161,-3.9743182251942524
89.2,4.791651270726986,-4.012188925796541
89.25,4.75900452455081,-4.05005962639883
89.30000000000001,4.7262960700801795,-4.087875763163325
89.35000000000001,4.69270719645059,-4.124913413848744
89.4,4.659118322821001,-4.161951064534163
89.45,4.625529449191412,-4.198988715219583
89.5,4.591090918175735,-4.2352361250913235
89.55000000000001,4.556581166370431,-4.271417294645908
89.60000000000001,4.522071414565136,-4.307598464200483
89.65,4.48685975314601,-4.343093085569604
89.7,4.451450955023289,-4.37839488461022
89.75,4.416042156900568,-4.413696683650835
89.80000000000001,4.380072568782005,-4.448421663167016
89.85000000000001,4.3437871249694116,-4.482821758622158
89.9,4.307501681156817,-4.5172218540773015
89.95,4.270789751975229,-4.551160605700358
90.0,4.233650617698499,-4.584637234938901
90.05000000000001,4.196511483421759,-4.618113864177454
90.10000000000001,4.15907317743119,-4.651250078332157
90.15,4.121103847992266,-4.6837820629312885
90.2,4.083134518553344,-4.71631404753042
90.25,4.0449861750762395,-4.748631700275966
90.30000000000001,4.006210670989607,-4.780198459419548
90.35000000000001,3.967435166902987,-4.811765218563122
90.4,3.9285934965432157,-4.843248580770983
90.45,3.8890363483400394,-4.873830144269795
90.5,3.8494792001368627,-4.904411707768606
90.55000000000001,3.809922051933675,-4.934993271267426
90.60000000000001,3.7696475134615612,-4.964622375227927
90.65,3.729333746171028,-4.994199396153715
90.7,3.6890199788804945,-5.023776417079502
90.75,3.648112135919692,-5.052521981967937
90.80000000000001,3.6070672532376227,-5.0810757488930935
90.85000000000001,3.5660223705555647,-5.109629515818243
90.9,3.5244994849446947,-5.13747739933218
90.95,3.4827494530993266,-5.1649898481674015
91.0,3.4409994212539585,-5.192502297002623
91.05000000000001,3.398880092105204,-5.219438699741177
91.10000000000001,3.3564513234302593,-5.245892425163651
91.15,3.3140225547553146,-5.272346150586125
91.2,3.271325713156401,-5.298357624751241
91.25,3.228245049382016,-5.323735891216036
91.30000000000001,3.185164385607618,-5.349114157680839
91.35000000000001,3.1419092890818208,-5.374187615738473
91.4,3.0982039843537876,-5.398474368066225
91.45,3.0544986796257545,-5.422761120393977
91.5,3.010704906348611,-5.446883843687902
91.55000000000001,2.9664026099866843,-5.4700637172221
91.60000000000001,2.92210031362477,-5.49324359075629
91.65,2.8777877563959806,-5.51640323806745
91.7,2.8329164954022477,-5.538461568394832
91.75,2.7880452344085147,-5.560519898722216
91.80000000000001,2.743173973414769,-5.582578229049605
91.85000000000001,2.6978222557061553,-5.60362734699427
91.9,2.652410417034325,-5.624550179222323
91.95,2.6069985783624943,-5.645473011450377
92.0,2.5611975097786166,-5.665522300663176
92.05000000000001,2.5152738223757094,-5.685296398248681
92.10000000000001,2.4693501349728155,-5.705070495834181
92.15,2.4231208373730886,-5.724109524831478
92.2,2.3767143540047537,-5.742722377954639
92.25,2.3303078706364193,-5.7613352310777985
92.30000000000001,2.2836717355461102,-5.779353987271917
92.35000000000001,2.2368118144169706,-5.796793820750777
92.4,2.1899518932878315,-5.814233654229637
92.45,2.1429305744408804,-5.831222551639241
92.5,2.095646860621738,-5.847478332379316
92.55000000000001,2.0483631468025827,-5.863734113119395
92.60000000000001,2.000978552448078,-5.879683999975482
92.65,1.9533009591216048,-5.894745443949928
92.7,1.905623365795132,-5.909806887924373
92.75,1.8578976507681053,-5.92470905416428
92.80000000000001,1.809856340304875,-5.938566632920202
92.85000000000001,1.7618150298416588,-5.952424211676121
92.9,1.713770587398635,-5.966270396318095
92.95,1.6653959522755764,-5.978915343004832
93.0,1.6170213171525174,-5.991560289691569
93.05000000000001,1.5686466820294451,-6.0042052363783105
93.10000000000001,1.5200034141459278,-6.015767002997938
93.15,1.471326057719061,-6.027191317913574
93.2,1.422648701292194,-6.038615632829209
93.25,1.3737629688168245,-6.04909904449357
93.30000000000001,1.3248136859607162,-6.059295500146082
93.35000000000001,1.275864403104622,-6.0694919557985925
93.4,1.226759435271769,-6.078890918490139
93.45,1.1775691928977814,-6.087853064170052
93.5,1.128378950523794,-6.096815209849964
93.55000000000001,1.0790781604108242,-6.105124110864933
93.60000000000001,1.0296780778764274,-6.112846276726552
93.65,0.9802779953420308,-6.120568442588171
93.7,0.9308049704509548,-6.12778215670564
93.75,0.8812262998727027,-6.1342594573542835
93.80000000000001,0.8316476292944367,-6.140736758002929
93.85000000000001,0.7820261219197672,-6.146850653486362
93.9,0.7323002284022196,-6.152078991069324
93.95,0.6825743348846721,-6.157307328652286
94.0,0.6328282522702199,-6.162317273076184
94.05000000000001,0.5829865940633676,-6.166293339875482
94.10000000000001,0.5331449358565294,-6.1702694066747785
94.15,0.4832983301436102,-6.174171772569155
94.2,0.4333724387414273,-6.1768930530944015
94.25,0.3834465473392443,-6.179614333619649
94.30000000000001,0.3335206559370473,-6.182335614144897
94.35000000000001,0.28354506550182035,-6.183870776505116
94.4,0.23356652569433775,-6.18533554908522
94.45,0.18358798588685518,-6.1868003216653245
94.5,0.13359198820104107,-6.187221260283451
94.55000000000001,0.08359241809281434,-6.187428598156104
94.60000000000001,0.033592847984601826,-6.187635936028758
94.65,-0.016399119156411374,-6.1869413657323795
94.7,-0.06638808814892015,-6.18589113763067
94.75,-0.11637705714142893,-6.184840909528962
94.80000000000001,-0.16634047328568768,-6.183030070795073
94.85000000000001,-0.21628721644528437,-6.18072294103084
94.9,-0.26623395960488105,-6.178415811266607
94.95,-0.3161442326849413,-6.175488474343105
95.0,-0.36601715200050877,-6.171925902386981
95.05000000000001,-0.41589007131609035,-6.168363330430855
95.10000000000001,-0.4657225488647629,-6.164319799232985
95.15,-0.5154900930212617,-6.159504038791394
95.2,-0.5652576371777605,-6.154688278349804
95.25,-0.6149876177138275,-6.149529394124869
95.30000000000001,-0.6646183020527532,-6.14346349171457
95.35000000000001,-0.7142489863916648,-6.137397589304272
95.4,-0.7638517309711353,-6.131124734058056
95.45,-0.8133141574087556,-6.123812527079122
95.5,-0.8627765838463759,-6.1165003201001875
95.55000000000001,-0.9122273277743318,-6.109115419778563
95.60000000000001,-0.9614902046653089,-6.100561534087015
95.65,-1.010753081556286,-6.092007648395469
95.7,-1.0600159584472628,-6.083453762703922
95.75,-1.1090592081876758,-6.0737230227965
95.80000000000001,-1.1580913701212323,-6.063932869778144
95.85000000000001,-1.2071235320547749,-6.054142716759791
95.9,-1.2559342026604399,-6.04331162044577
95.95,-1.3047046301766634,-6.032291393593084
96.0,-1.353475057692887,-6.021271166740399
96.05000000000001,-1.402028544589762,-6.00934406652129
96.10000000000001,-1.450506383803734,-5.9971007375155
96.15,-1.4989842230177057,-5.984857408509709
96.2,-1.5472559637474925,-5.971839206569286
96.25,-1.5954105458685306,-5.958380520870153
96.30000000000001,-1.6435651279895824,-5.944921835171016
96.35000000000001,-1.69153061452615,-5.930817984749804
96.4,-1.7393314752600255,-5.916152456695882
96.45,-1.7871323359939009,-5.901486928641962
96.5,-1.8347671271737662,-5.8863034351334536
96.55000000000001,-1.8821840259955778,-5.870440342555924
96.60000000000001,-1.929600924817376,-5.854577249978399
96.65,-1.9768806588780479,-5.838320671741632
96.7,-2.023883598163456,-5.821270050095135
96.75,-2.0708865374488648,-5.80421942844864
96.80000000000001,-2.117786944668393,-5.786896877331956
96.85000000000001,-2.164346188671348,-5.768669513346091
96.9,-2.210905432674303,-5.750442149360226
96.95,-2.257402348105165,-5.732061290931218
97.0,-2.3034884417698214,-5.712668715786792
97.05000000000001,-2.3495745354344906,-5.693276140642362
97.10000000000001,-2.3956439117250183,-5.673845194119084
97.15,-2.4412276993201747,-5.653299676153369
97.2,-2.486811486915331,-5.632754158187654
97.25,-2.532395274510487,-5.61220864022194
97.30000000000001,-2.5774820507753855,-5.590596433012133
97.35000000000001,-2.6225346943395302,-5.568910969957779
97.4,-2.667587337903675,-5.547225506903424
97.45,-2.7121703828436248,-5.524595028095908
97.5,-2.7566633804289893,-5.501783338858401
97.55000000000001,-2.8011563780143667,-5.478971649620888
97.60000000000001,-2.8452124288034653,-5.455333488410434
97.65,-2.889117632507485,-5.431410004389322
97.7,-2.933022836211505,-5.407486520368211
97.75,-2.9765288174398963,-5.382851807117517
97.80000000000001,-3.019818451212732,-5.357831663076871
97.85000000000001,-3.0631080849855556,-5.33281151903623
97.9,-3.1060411215709216,-5.307191923202065
97.95,-3.14868779878768,-5.281090947695982
98.0,-3.1913344760044384,-5.254989972189899
98.05000000000001,-3.2336719061338415,-5.228397699931314
98.10000000000001,-3.2756486469205552,-5.201232405290454
98.15,-3.317625387707269,-5.174067110649594
98.2,-3.3593447758011674,-5.146514902114993
98.25,-3.400625024103342,-5.118302474000585
98.30000000000001,-3.4419052724055286,-5.0900900458861695
98.35000000000001,-3.482984422095895,-5.061591172176117
98.4,-3.523542062479003,-5.032349458707951
98.45,-3.564099702862111,-5.0031077452397845
98.5,-3.6045166699759883,-4.973676005042883
98.55000000000001,-3.644326044147222,-4.9434235055082
98.60000000000001,-3.684135418318444,-4.913171005973525
98.65,-3.72386852385857,-4.882820721872695
98.7,-3.7629044468993373,-4.851576575023167
98.75,-3.801940369940105,-4.82033242817364
98.80000000000001,-3.84096821305385,-4.7890784426204895
98.85000000000001,-3.8792059893529327,-4.756862414564552
98.9,-3.9174437656520156,-4.724646386508616
98.95,-3.955681541951098,-4.692430358452679
99.0,-3.993160675456811,-4.659336529162208
99.05000000000001,-4.030576114333856,-4.626169000860578
99.10000000000001,-4.067991553210891,-4.593001472558958
99.15,-4.1046998383377,-4.559056151470572
99.2,-4.141269269347291,-4.52495810584279
99.25,-4.177838700356881,-4.490860060215009
99.30000000000001,-4.2137561834597825,-4.456080210567914
99.35000000000001,-4.249456471366515,-4.421073219217956
99.4,-4.285156759273248,-4.386066227867997
99.45,-4.320263831068998,-4.350469299663357
99.5,-4.355072390483836,-4.314575509232928
99.55000000000001,-4.389880949898684,-4.27868171880249
99.60000000000001,-4.424158357893953,-4.242285642727746
99.65,-4.458053167562807,-4.205527760885726
99.7,-4.491947977231661,-4.168769879043706
99.75,-4.52537683807575,-4.1315930600650645
99.80000000000001,-4.558336454811172,-4.093994341142006
99.85000000000001,-4.591296071546584,-4.056395622218957
99.9,-4.6238578832996655,-4.018456932841519
99.95,-4.655861455546794,-3.9800411631183636
100.0,-4.687865027793923,-3.941625393395209
100.05000000000001,-4.719541682101462,-3.902944166590715
100.10000000000001,-4.7505689631297825,-3.863735649250867
100.15,-4.781596244158102,-3.824527131911019
100.2,-4.812370038322043,-3.7851231537134415
100.25,-4.842401399034424,-3.745146693467912
100.30000000000001,-4.872432759746813,-3.7051702332223706
100.35000000000001,-4.902286408684277,-3.665063734991621
100.4,-4.931302850035329,-3.6243446223868414
100.45,-4.960319291386381,-3.583625509782062
100.5,-4.9892359394662185,-3.542837160136766
100.55000000000001,-5.017219104482055,-3.5014011555550315
100.60000000000001,-5.045202269497882,-3.4599651509733085
100.65,-5.073165502245713,-3.4185160473934806
100.7,-5.100097687637492,-3.376389364756194
100.75,-5.127029873029271,-3.3342626821189065
100.80000000000001,-5.153962058421058,-3.2921359994816077
100.85000000000001,-5.179887896055439,-3.2493836324037186
100.9,-5.2057520634194345,-3.206592922587603
100.95,-5.23161623078343,-3.163802212771487
101.0,-5.256540830973255,-3.12045960904356
101.05000000000001,-5.281320617570239,-3.077031943020516
101.10000000000001,-5.306100404167218,-3.033604276997485
101.15,-5.330009430696372,-2.9896941699893196
101.2,-5.353689159803554,-2.945657021700516
101.25,-5.377368888910735,-2.9016198734117116
101.30000000000001,-5.400248501951421,-2.857165371113557
101.35000000000001,-5.422813192780452,-2.8125466000884587
101.4,-5.445377883609482,-2.767927829063361
101.45,-5.467214750185777,-2.722952403819248
101.5,-5.488650127360417,-2.6777802375508406
101.55000000000001,-5.510085504535064,-2.6326080712824202
101.60000000000001,-5.5308668087916,-2.587135549216386
101.65,-5.551159311379164,-2.5414385653035123
101.7,-5.571451813966728,-2.495741581390638
101.75,-5.591165267233064,-2.4497961315292347
101.80000000000001,-5.6103020573238735,-2.4036032395974485
101.85000000000001,-5.629438847414677,-2.3574103476656756
101.9,-5.648072698056214,-2.311016470760004
101.95,-5.6660416688856206,-2.264356894172429
102.0,-5.684010639715027,-2.2176973175848538
102.05000000000001,-5.7015536827612525,-2.17087983463589
102.10000000000001,-5.718343466369174,-2.1237830920054415
102.15,-5.735133249977096,-2.0766863493749934
102.2,-5.751574836517957,-2.02947038986626
102.25,-5.7671748109409675,-1.9819662763812056
102.30000000000001,-5.7827747853639835,-1.9344621628961374
102.35000000000001,-5.798104831705382,-1.8868731527378133
102.4,-5.8125051276968795,-1.8389917213122888
102.45,-5.826905423688376,-1.7911102898867644
102.5,-5.841114420257644,-1.743173939076056
102.55000000000001,-5.854305927531823,-1.694945481337533
102.60000000000001,-5.867497434805999,-1.6467170235990238
102.65,-5.880576454798464,-1.5984593136014442
102.7,-5.892550827794141,-1.5499143407272096
102.75,-5.904525200789816,-1.5013693678529751
102.80000000000001,-5.9164659085475915,-1.4528165387097112
102.85000000000001,-5.927215571708255,-1.4039857621243244
